sabinsid,metro,state,metname,leaid,name,regclosed
"2400060007804",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060007904",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060008004",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060008104",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060008404",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060008504",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060008604",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060008704",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060009104",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060009304",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060009404",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060009504",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060009704",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060009904",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060010004",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060010104",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060010304",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060010404",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060010504",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060010604",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060010704",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400060010804",12580,"MD","Baltimore-Towson, MD",2400060,"ANNE ARUNDEL COUNTY PUBLIC SCHOOLS",0
"2400090000104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090000304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090000404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090000504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090000604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090000704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",1
"2400090000804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090000904",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090001804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090002004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090002204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090002404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090002504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090002604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090002704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090002804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090002904",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090003904",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090004004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090004104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090004204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090004304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090004404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",1
"2400090004504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090004604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090004804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090005904",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090006904",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",1
"2400090007104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090007904",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090008904",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090009904",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010004",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010104",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010204",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010304",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010404",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010504",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010604",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010704",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400090010804",12580,"MD","Baltimore-Towson, MD",2400090,"BALTIMORE CITY PUBLIC SCHOOLS",0
"2400120000104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120000404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120000504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120000604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120000704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120001004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120001104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120001204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120001304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120001604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120001704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120002004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120002504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120002604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120002704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120002804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120003004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120003104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120003304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120003404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120003504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120003604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120003704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120003904",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120004204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120004304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120004404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120004504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120004604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120004804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120004904",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120005104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120005204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120005604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120005704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120005804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120005904",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120006004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120006104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120006404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120006604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120006704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120007004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120007104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120007204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120007404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120007504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120007604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120007904",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120008104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120008304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120008404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120008504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120008704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120008804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120009004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120009104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120009204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120009304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120009604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120009804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120010904",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120011204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120011304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120011404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120011604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120011704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120011804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120011904",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120012204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120012304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120012404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120012504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120012704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013204",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013304",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013604",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013704",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120013904",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120014004",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120014104",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120014404",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120014504",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120014804",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400120014904",12580,"MD","Baltimore-Towson, MD",2400120,"BALTIMORE COUNTY PUBLIC SCHOOLS",0
"2400210000104",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210000404",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210000504",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210000604",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210000904",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210001004",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210001104",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210001404",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210001504",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210001604",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210001904",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210002004",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210002104",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
"2400210002204",12580,"MD","Baltimore-Towson, MD",2400210,"CARROLL COUNTY PUBLIC SCHOOLS",0
